datetime,loss,threshold,anomaly,RHR
2024-07-14 06:00:00,0.05075398369387568,0.23008806890721673,False,1.029527610032457
2024-07-14 07:00:00,0.04362712423607795,0.23008806890721673,False,1.1126380354082153
2024-07-14 08:00:00,0.051160486556390744,0.23008806890721673,False,1.217133989077061
2024-07-14 16:00:00,0.05351328314800999,0.23008806890721673,False,1.5112717864854017
2024-07-15 05:00:00,0.09125520551433305,0.23008806890721673,False,1.7589625687340638
2024-07-15 06:00:00,0.11709953747431547,0.23008806890721673,False,1.768646491759523
2024-07-15 07:00:00,0.12034230462648446,0.23008806890721673,False,1.621293825182914
2024-07-15 08:00:00,0.15426023895584368,0.23008806890721673,False,1.431214119852084
2024-07-15 09:00:00,0.17172497254189908,0.23008806890721673,False,1.2084620796290342
2024-07-15 10:00:00,0.16717742993152776,0.23008806890721673,False,1.1170100768232742
2024-07-15 21:00:00,0.13099353758338142,0.23008806890721673,False,1.1138039131189015
2024-07-15 22:00:00,0.09202838542190192,0.23008806890721673,False,1.315334203108221
2024-07-16 00:00:00,0.1716505585604678,0.23008806890721673,False,1.534269381778441
2024-07-16 01:00:00,0.23008806890721673,0.23008806890721673,False,1.526253972517499
2024-07-16 02:00:00,0.2083584590485252,0.23008806890721673,False,1.517047702452082
2024-07-16 03:00:00,0.13967011321229053,0.23008806890721673,False,1.4280618412519814
2024-07-16 04:00:00,0.09640266643319959,0.23008806890721673,False,0.9619437148037177
2024-07-16 05:00:00,0.16455165043869208,0.23008806890721673,False,0.8895033176372815
2024-07-16 06:00:00,0.17025508508723108,0.23008806890721673,False,0.8395395093788927
2024-07-16 12:00:00,0.13383785518640412,0.23008806890721673,False,0.9423199572734474
2024-07-17 00:00:00,0.1512262474412774,0.23008806890721673,False,1.0515127325767473
2024-07-17 01:00:00,0.1940705907824712,0.23008806890721673,False,1.0747192508179415
2024-07-17 03:00:00,0.20480267912457037,0.23008806890721673,False,1.1754843958126038
2024-07-17 04:00:00,0.14033735114982315,0.23008806890721673,False,1.210141498712282
2024-07-17 05:00:00,0.0550082130262968,0.23008806890721673,False,1.0035451924801178
2024-07-17 09:00:00,0.0955620577392685,0.23008806890721673,False,0.9511838003309786
2024-07-17 14:00:00,0.11924620339000983,0.23008806890721673,False,0.859692538377822
2024-07-17 17:00:00,0.08983759797128338,0.23008806890721673,False,0.6213778813167102
2024-07-18 04:00:00,0.07952502882071233,0.23008806890721673,False,0.47403684708007376
2024-07-18 05:00:00,0.08878217155649876,0.23008806890721673,False,0.25949869291871686
2024-07-18 10:00:00,0.09493950933765832,0.23008806890721673,False,0.11700409417172394
2024-07-18 15:00:00,0.1071708048324491,0.23008806890721673,False,0.23195621995350668
2024-07-19 03:00:00,0.12352982795079465,0.23008806890721673,False,0.21174767296835967
2024-07-19 04:00:00,0.11770534019674044,0.23008806890721673,False,0.06584640517443578
2024-07-19 05:00:00,0.08870556502330934,0.23008806890721673,False,-0.06881247040933987
2024-07-19 06:00:00,0.08628745012015474,0.23008806890721673,False,-0.2954424419700565
2024-07-19 07:00:00,0.10697455750688378,0.23008806890721673,False,-0.4233225714360032
2024-07-19 09:00:00,0.09728648023413819,0.23008806890721673,False,-0.4375212964125262
2024-07-19 12:00:00,0.07854069593430257,0.23008806890721673,False,-0.4966063132503026
2024-07-19 13:00:00,0.06391341236628811,0.23008806890721673,False,-0.6540354943263789
2024-07-19 23:00:00,0.07323291632529151,0.23008806890721673,False,-0.7127933516024838
2024-07-20 00:00:00,0.06807725990635527,0.23008806890721673,False,-0.6221879980866232
2024-07-20 02:00:00,0.061762401090237506,0.23008806890721673,False,-0.5350802777028106
2024-07-20 03:00:00,0.06654437128896665,0.23008806890721673,False,-0.7042435817241464
2024-07-20 04:00:00,0.07482866796026366,0.23008806890721673,False,-0.7915733740528558
2024-07-20 11:00:00,0.06272716900633402,0.23008806890721673,False,-0.7954818402829512
2024-07-20 14:00:00,0.04828120542002981,0.23008806890721673,False,-0.6585175803212664
2024-07-20 23:00:00,0.06650346582757606,0.23008806890721673,False,-0.7421068483282025
2024-07-21 01:00:00,0.08377638785571585,0.23008806890721673,False,-0.8985010155182654
2024-07-21 02:00:00,0.0710861377524225,0.23008806890721673,False,-0.8717626992304209
2024-07-21 03:00:00,0.06583464134325977,0.23008806890721673,False,-0.8960027061382296
2024-07-21 04:00:00,0.041655581024897304,0.23008806890721673,False,-0.9170717819098368
2024-07-21 05:00:00,0.04871229411114686,0.23008806890721673,False,-0.9442478361659791
2024-07-21 06:00:00,0.056257213481159946,0.23008806890721673,False,-0.9683704011798511
2024-07-21 07:00:00,0.061820487156113005,0.23008806890721673,False,-0.9647062140891343
2024-07-21 08:00:00,0.04538965416952724,0.23008806890721673,False,-0.950232675080809
2024-07-21 11:00:00,0.038402738472317274,0.23008806890721673,False,-0.9216520157732367
2024-07-21 22:00:00,0.0431979818257608,0.23008806890721673,False,-0.9673322148374787
2024-07-21 23:00:00,0.039670253885432785,0.23008806890721673,False,-1.2184511701211458
2024-07-22 00:00:00,0.06831650415453867,0.23008806890721673,False,-1.1446178002432366
2024-07-22 03:00:00,0.07914374334556311,0.23008806890721673,False,-1.1620790610332163
2024-07-22 04:00:00,0.07955478681756031,0.23008806890721673,False,-1.2388332108132445
2024-07-22 06:00:00,0.08276930090972393,0.23008806890721673,False,-1.2941777033292476
2024-07-22 07:00:00,0.08512677936036761,0.23008806890721673,False,-1.3393693441147374
2024-07-22 15:00:00,0.08337853712000687,0.23008806890721673,False,-1.2800095132451483
